forecast_date,target,location,target_end_date,type,quantile,value
2020-09-20,2 wk ahead inc death,25,2020-10-03,point,,79.1443788026948
2020-09-20,2 wk ahead inc death,17,2020-10-03,point,,120.617244639185
2020-09-20,2 wk ahead inc death,42,2020-10-03,point,,76.8772789140457
2020-09-20,2 wk ahead inc death,26,2020-10-03,point,,66.41184372514499
2020-09-20,2 wk ahead inc death,13,2020-10-03,point,,291.776047767525
2020-09-20,2 wk ahead inc death,04,2020-10-03,point,,143.817376288964
2020-09-20,2 wk ahead inc death,22,2020-10-03,point,,110.952376764585
2020-09-20,2 wk ahead inc death,39,2020-10-03,point,,117.61307534915599
2020-09-20,2 wk ahead inc death,09,2020-10-03,point,,9.86409521683937
2020-09-20,2 wk ahead inc death,24,2020-10-03,point,,31.8358795858068
2020-09-20,2 wk ahead inc death,18,2020-10-03,point,,60.5042489424678
2020-09-20,2 wk ahead inc death,37,2020-10-03,point,,157.045868509475
2020-09-20,2 wk ahead inc death,45,2020-10-03,point,,186.95317192282
2020-09-20,2 wk ahead inc death,51,2020-10-03,point,,57.5051105633665
2020-09-20,2 wk ahead inc death,28,2020-10-03,point,,113.557126287941
2020-09-20,2 wk ahead inc death,01,2020-10-03,point,,84.7505121631081
2020-09-20,2 wk ahead inc death,47,2020-10-03,point,,191.33492848058398
2020-09-20,2 wk ahead inc death,53,2020-10-03,point,,38.8547093491828
2020-09-20,2 wk ahead inc death,27,2020-10-03,point,,52.881608000627786
2020-09-20,2 wk ahead inc death,08,2020-10-03,point,,21.199413504458803
2020-09-20,2 wk ahead inc death,29,2020-10-03,point,,71.9326266872608
2020-09-20,2 wk ahead inc death,32,2020-10-03,point,,65.73664779353851
2020-09-20,2 wk ahead inc death,19,2020-10-03,point,,53.0725102174193
2020-09-20,2 wk ahead inc death,55,2020-10-03,point,,35.77009124325
2020-09-20,2 wk ahead inc death,21,2020-10-03,point,,53.729899476309996
2020-09-20,2 wk ahead inc death,05,2020-10-03,point,,93.9454713810215
2020-09-20,3 wk ahead inc death,US,2020-10-10,point,,4971.897570192979
2020-09-20,3 wk ahead inc death,36,2020-10-10,point,,20.3157278456306
2020-09-20,3 wk ahead inc death,34,2020-10-10,point,,30.734158886571997
2020-09-20,3 wk ahead inc death,48,2020-10-10,point,,840.185862430521
2020-09-20,3 wk ahead inc death,06,2020-10-10,point,,643.649944344465
2020-09-20,3 wk ahead inc death,12,2020-10-10,point,,700.642071978057
2020-09-20,3 wk ahead inc death,25,2020-10-10,point,,75.8199696772567
2020-09-20,3 wk ahead inc death,17,2020-10-10,point,,112.21283768204901
2020-09-20,3 wk ahead inc death,42,2020-10-10,point,,75.1533296371768
2020-09-20,3 wk ahead inc death,26,2020-10-10,point,,60.6801824512115
2020-09-20,3 wk ahead inc death,13,2020-10-10,point,,289.89700047297003
2020-09-20,3 wk ahead inc death,04,2020-10-10,point,,155.859475787283
2020-09-20,3 wk ahead inc death,22,2020-10-10,point,,100.090599825206
2020-09-20,3 wk ahead inc death,39,2020-10-10,point,,115.519646084597
2020-09-20,3 wk ahead inc death,09,2020-10-10,point,,9.88018640367494
2020-09-20,3 wk ahead inc death,24,2020-10-10,point,,29.5604361177808
2020-09-20,3 wk ahead inc death,18,2020-10-10,point,,57.597865969931405
2020-09-20,3 wk ahead inc death,37,2020-10-10,point,,154.175749449646
2020-09-20,3 wk ahead inc death,45,2020-10-10,point,,197.924657156049
2020-09-20,3 wk ahead inc death,51,2020-10-10,point,,58.52144713691629
2020-09-20,3 wk ahead inc death,28,2020-10-10,point,,114.94010442803999
2020-09-20,3 wk ahead inc death,01,2020-10-10,point,,87.34853935409559
2020-09-20,3 wk ahead inc death,47,2020-10-10,point,,197.207429108474
2020-09-20,3 wk ahead inc death,53,2020-10-10,point,,38.723442695387504
2020-09-20,3 wk ahead inc death,27,2020-10-10,point,,53.0076806348691
2020-09-20,3 wk ahead inc death,08,2020-10-10,point,,20.9701066422484
2020-09-20,3 wk ahead inc death,29,2020-10-10,point,,68.6686448382581
2020-09-20,3 wk ahead inc death,32,2020-10-10,point,,69.7890401459928
2020-09-20,3 wk ahead inc death,19,2020-10-10,point,,53.959630347081
2020-09-20,3 wk ahead inc death,55,2020-10-10,point,,33.774923196192304
2020-09-20,3 wk ahead inc death,21,2020-10-10,point,,52.78817700422511
2020-09-20,3 wk ahead inc death,05,2020-10-10,point,,98.60716353966221
2020-09-20,4 wk ahead inc death,US,2020-10-17,point,,4979.996591733449
2020-09-20,4 wk ahead inc death,36,2020-10-17,point,,17.2374501639541
2020-09-20,4 wk ahead inc death,34,2020-10-17,point,,28.7518621209663
2020-09-20,4 wk ahead inc death,48,2020-10-17,point,,863.472911612737
2020-09-20,4 wk ahead inc death,06,2020-10-17,point,,644.054930270726
2020-09-20,4 wk ahead inc death,12,2020-10-17,point,,714.8205993017641
2020-09-20,4 wk ahead inc death,25,2020-10-17,point,,73.838916090501
2020-09-20,4 wk ahead inc death,17,2020-10-17,point,,104.22805893656601
2020-09-20,4 wk ahead inc death,42,2020-10-17,point,,74.2553171962003
2020-09-20,4 wk ahead inc death,26,2020-10-17,point,,53.982931837587614
2020-09-20,4 wk ahead inc death,13,2020-10-17,point,,280.80020270552797
2020-09-20,4 wk ahead inc death,04,2020-10-17,point,,167.388136732558
2020-09-20,4 wk ahead inc death,22,2020-10-17,point,,90.2157529025649
2020-09-20,4 wk ahead inc death,39,2020-10-17,point,,113.17969142363998
2020-09-20,4 wk ahead inc death,09,2020-10-17,point,,9.78089717963151
2020-09-20,4 wk ahead inc death,24,2020-10-17,point,,27.5743827501823
2020-09-20,4 wk ahead inc death,18,2020-10-17,point,,54.0617879062601
2020-09-20,4 wk ahead inc death,37,2020-10-17,point,,151.735205440763
2020-09-20,4 wk ahead inc death,45,2020-10-17,point,,202.942073225579
2020-09-20,4 wk ahead inc death,51,2020-10-17,point,,57.8673510138418
2020-09-20,4 wk ahead inc death,28,2020-10-17,point,,119.359287463137
2020-09-20,4 wk ahead inc death,01,2020-10-17,point,,91.16906859120041
2020-09-20,4 wk ahead inc death,47,2020-10-17,point,,202.976303606372
2020-09-20,4 wk ahead inc death,53,2020-10-17,point,,36.772852645266205
2020-09-20,4 wk ahead inc death,27,2020-10-17,point,,53.4934467572667
2020-09-20,4 wk ahead inc death,08,2020-10-17,point,,19.9180014736937
2020-09-20,4 wk ahead inc death,29,2020-10-17,point,,64.38462410669821
2020-09-20,4 wk ahead inc death,32,2020-10-17,point,,72.80068732167659
2020-09-20,4 wk ahead inc death,19,2020-10-17,point,,54.373101111783505
2020-09-20,4 wk ahead inc death,55,2020-10-17,point,,31.877576646768397
2020-09-20,4 wk ahead inc death,21,2020-10-17,point,,51.73132499801189
2020-09-20,4 wk ahead inc death,05,2020-10-17,point,,103.29649610487
2020-09-20,1 wk ahead cum death,US,2020-09-26,point,,204141.21381937398
2020-09-20,1 wk ahead cum death,36,2020-09-26,point,,33108.643723109
2020-09-20,1 wk ahead cum death,34,2020-09-26,point,,16099.298707161599
2020-09-20,1 wk ahead cum death,48,2020-09-26,point,,15828.3057740654
2020-09-20,1 wk ahead cum death,06,2020-09-26,point,,15633.023890062701
2020-09-20,1 wk ahead cum death,12,2020-09-26,point,,13945.195710861599
2020-09-20,1 wk ahead cum death,25,2020-09-26,point,,9378.015092998021
2020-09-20,1 wk ahead cum death,17,2020-09-26,point,,8801.75234600688
2020-09-20,1 wk ahead cum death,42,2020-09-26,point,,8019.23691043973
2020-09-20,1 wk ahead cum death,26,2020-09-26,point,,6963.7595358630615
2020-09-20,1 wk ahead cum death,13,2020-09-26,point,,6895.81454799357
2020-09-20,1 wk ahead cum death,04,2020-09-26,point,,5584.577175748871
2020-09-20,1 wk ahead cum death,22,2020-09-26,point,,5461.121122355949
2020-09-20,1 wk ahead cum death,39,2020-09-26,point,,4732.120739724161
2020-09-20,1 wk ahead cum death,09,2020-09-26,point,,4502.031314451579
2020-09-20,1 wk ahead cum death,24,2020-09-26,point,,3910.6739319689
2020-09-20,1 wk ahead cum death,18,2020-09-26,point,,3566.6833126773604
2020-09-20,1 wk ahead cum death,37,2020-09-26,point,,3395.00173361482
2020-09-20,1 wk ahead cum death,45,2020-09-26,point,,3367.44906791734
2020-09-20,1 wk ahead cum death,51,2020-09-26,point,,3044.9961713807397
2020-09-20,1 wk ahead cum death,28,2020-09-26,point,,2920.34459824707
2020-09-20,1 wk ahead cum death,01,2020-09-26,point,,2518.65254147632
2020-09-20,1 wk ahead cum death,47,2020-09-26,point,,2401.82693636134
2020-09-20,1 wk ahead cum death,53,2020-09-26,point,,2075.57525282882
2020-09-20,1 wk ahead cum death,27,2020-09-26,point,,2068.3681958410198
2020-09-20,1 wk ahead cum death,08,2020-09-26,point,,2034.71304394665
2020-09-20,1 wk ahead cum death,29,2020-09-26,point,,1797.6811872453195
2020-09-20,1 wk ahead cum death,32,2020-09-26,point,,1590.5419767661099
2020-09-20,1 wk ahead cum death,19,2020-09-26,point,,1318.28893295134
2020-09-20,1 wk ahead cum death,55,2020-09-26,point,,1275.90139024256
2020-09-20,1 wk ahead cum death,21,2020-09-26,point,,1162.89483281618
2020-09-20,1 wk ahead cum death,05,2020-09-26,point,,1269.9468054755698
2020-09-20,2 wk ahead cum death,US,2020-10-03,point,,209085.49722340397
2020-09-20,2 wk ahead cum death,36,2020-10-03,point,,33132.2723356015
2020-09-20,2 wk ahead cum death,34,2020-10-03,point,,16132.0912345972
2020-09-20,2 wk ahead cum death,48,2020-10-03,point,,16651.1487528279
2020-09-20,2 wk ahead cum death,06,2020-10-03,point,,16263.8624489538
2020-09-20,2 wk ahead cum death,12,2020-10-03,point,,14632.7859867716
2020-09-20,2 wk ahead cum death,25,2020-10-03,point,,9457.15947180072
2020-09-20,2 wk ahead cum death,17,2020-10-03,point,,8922.36959064607
2020-09-20,2 wk ahead cum death,42,2020-10-03,point,,8096.11418935378
2020-09-20,2 wk ahead cum death,26,2020-10-03,point,,7030.171379588211
2020-09-20,2 wk ahead cum death,13,2020-10-03,point,,7187.59059576109
2020-09-20,2 wk ahead cum death,04,2020-10-03,point,,5728.394552037829
2020-09-20,2 wk ahead cum death,22,2020-10-03,point,,5572.07349912054
2020-09-20,2 wk ahead cum death,39,2020-10-03,point,,4849.73381507331
2020-09-20,2 wk ahead cum death,09,2020-10-03,point,,4511.89540966842
2020-09-20,2 wk ahead cum death,24,2020-10-03,point,,3942.5098115547
2020-09-20,2 wk ahead cum death,18,2020-10-03,point,,3627.1875616198213
2020-09-20,2 wk ahead cum death,37,2020-10-03,point,,3552.047602124289
2020-09-20,2 wk ahead cum death,45,2020-10-03,point,,3554.40223984016
2020-09-20,2 wk ahead cum death,51,2020-10-03,point,,3102.5012819441
2020-09-20,2 wk ahead cum death,28,2020-10-03,point,,3033.9017245350105
2020-09-20,2 wk ahead cum death,01,2020-10-03,point,,2603.40305363943
2020-09-20,2 wk ahead cum death,47,2020-10-03,point,,2593.16186484192
2020-09-20,2 wk ahead cum death,53,2020-10-03,point,,2114.42996217801
2020-09-20,2 wk ahead cum death,27,2020-10-03,point,,2121.24980384165
2020-09-20,2 wk ahead cum death,08,2020-10-03,point,,2055.91245745111
2020-09-20,2 wk ahead cum death,29,2020-10-03,point,,1869.61381393258
2020-09-20,2 wk ahead cum death,32,2020-10-03,point,,1656.2786245596499
2020-09-20,2 wk ahead cum death,19,2020-10-03,point,,1371.36144316876
2020-09-20,2 wk ahead cum death,55,2020-10-03,point,,1311.6714814858099
2020-09-20,2 wk ahead cum death,21,2020-10-03,point,,1216.62473229249
2020-09-20,2 wk ahead cum death,05,2020-10-03,point,,1363.89227685659
2020-09-20,3 wk ahead cum death,US,2020-10-10,point,,214057.394793597
2020-09-20,3 wk ahead cum death,36,2020-10-10,point,,33152.5880634471
2020-09-20,3 wk ahead cum death,34,2020-10-10,point,,16162.8253934838
2020-09-20,3 wk ahead cum death,48,2020-10-10,point,,17491.3346152584
2020-09-20,3 wk ahead cum death,06,2020-10-10,point,,16907.5123932983
2020-09-20,3 wk ahead cum death,12,2020-10-10,point,,15333.4280587497
2020-09-20,3 wk ahead cum death,25,2020-10-10,point,,9532.979441477979
2020-09-20,3 wk ahead cum death,17,2020-10-10,point,,9034.58242832812
2020-09-20,3 wk ahead cum death,42,2020-10-10,point,,8171.26751899096
2020-09-20,3 wk ahead cum death,26,2020-10-10,point,,7090.85156203942
2020-09-20,3 wk ahead cum death,13,2020-10-10,point,,7477.4875962340575
2020-09-20,3 wk ahead cum death,04,2020-10-10,point,,5884.25402782511
2020-09-20,3 wk ahead cum death,22,2020-10-10,point,,5672.16409894574
2020-09-20,3 wk ahead cum death,39,2020-10-10,point,,4965.25346115791
2020-09-20,3 wk ahead cum death,09,2020-10-10,point,,4521.77559607209
2020-09-20,3 wk ahead cum death,24,2020-10-10,point,,3972.0702476724896
2020-09-20,3 wk ahead cum death,18,2020-10-10,point,,3684.7854275897603
2020-09-20,3 wk ahead cum death,37,2020-10-10,point,,3706.22335157394
2020-09-20,3 wk ahead cum death,45,2020-10-10,point,,3752.3268969962105
2020-09-20,3 wk ahead cum death,51,2020-10-10,point,,3161.02272908102
2020-09-20,3 wk ahead cum death,28,2020-10-10,point,,3148.84182896305
2020-09-20,3 wk ahead cum death,01,2020-10-10,point,,2690.75159299353
2020-09-20,3 wk ahead cum death,47,2020-10-10,point,,2790.36929395039
2020-09-20,3 wk ahead cum death,53,2020-10-10,point,,2153.1534048733897
2020-09-20,3 wk ahead cum death,27,2020-10-10,point,,2174.25748447652
2020-09-20,3 wk ahead cum death,08,2020-10-10,point,,2076.88256409336
2020-09-20,3 wk ahead cum death,29,2020-10-10,point,,1938.2824587708399
2020-09-20,3 wk ahead cum death,32,2020-10-10,point,,1726.06766470564
2020-09-20,3 wk ahead cum death,19,2020-10-10,point,,1425.3210735158402
2020-09-20,3 wk ahead cum death,55,2020-10-10,point,,1345.4464046820099
2020-09-20,3 wk ahead cum death,21,2020-10-10,point,,1269.4129092967098
2020-09-20,3 wk ahead cum death,05,2020-10-10,point,,1462.49944039626
2020-09-20,4 wk ahead cum death,US,2020-10-17,point,,219037.39138533105
2020-09-20,4 wk ahead cum death,36,2020-10-17,point,,33169.8255136111
2020-09-20,4 wk ahead cum death,34,2020-10-17,point,,16191.5772556047
2020-09-20,4 wk ahead cum death,48,2020-10-17,point,,18354.807526871202
2020-09-20,4 wk ahead cum death,06,2020-10-17,point,,17551.567323568997
2020-09-20,4 wk ahead cum death,12,2020-10-17,point,,16048.2486580514
2020-09-20,4 wk ahead cum death,25,2020-10-17,point,,9606.81835756848
2020-09-20,4 wk ahead cum death,17,2020-10-17,point,,9138.81048726468
2020-09-20,4 wk ahead cum death,42,2020-10-17,point,,8245.52283618716
2020-09-20,4 wk ahead cum death,26,2020-10-17,point,,7144.83449387701
2020-09-20,4 wk ahead cum death,13,2020-10-17,point,,7758.287798939591
2020-09-20,4 wk ahead cum death,04,2020-10-17,point,,6051.642164557671
2020-09-20,4 wk ahead cum death,22,2020-10-17,point,,5762.379851848311
2020-09-20,4 wk ahead cum death,39,2020-10-17,point,,5078.4331525815505
2020-09-20,4 wk ahead cum death,09,2020-10-17,point,,4531.556493251721
2020-09-20,4 wk ahead cum death,24,2020-10-17,point,,3999.64463042267
2020-09-20,4 wk ahead cum death,18,2020-10-17,point,,3738.847215496021
2020-09-20,4 wk ahead cum death,37,2020-10-17,point,,3857.9585570146996
2020-09-20,4 wk ahead cum death,45,2020-10-17,point,,3955.2689702217895
2020-09-20,4 wk ahead cum death,51,2020-10-17,point,,3218.8900800948604
2020-09-20,4 wk ahead cum death,28,2020-10-17,point,,3268.201116426189
2020-09-20,4 wk ahead cum death,01,2020-10-17,point,,2781.92066158473
2020-09-20,4 wk ahead cum death,47,2020-10-17,point,,2993.34559755677
2020-09-20,4 wk ahead cum death,53,2020-10-17,point,,2189.926257518661
2020-09-20,4 wk ahead cum death,27,2020-10-17,point,,2227.75093123379
2020-09-20,4 wk ahead cum death,08,2020-10-17,point,,2096.80056556705
2020-09-20,4 wk ahead cum death,29,2020-10-17,point,,2002.66708287754
2020-09-20,4 wk ahead cum death,32,2020-10-17,point,,1798.86835202732
2020-09-20,4 wk ahead cum death,19,2020-10-17,point,,1479.69417462762
2020-09-20,4 wk ahead cum death,55,2020-10-17,point,,1377.3239813287698
2020-09-20,4 wk ahead cum death,21,2020-10-17,point,,1321.1442342947198
2020-09-20,4 wk ahead cum death,05,2020-10-17,point,,1565.79593650113
2020-09-27,1 wk ahead inc death,US,2020-10-03,point,,5231.6300876207
2020-09-27,1 wk ahead inc death,36,2020-10-03,point,,31.472073833941607
2020-09-27,1 wk ahead inc death,34,2020-10-03,point,,30.4281197999642
2020-09-27,1 wk ahead inc death,48,2020-10-03,point,,844.898897251072
2020-09-27,1 wk ahead inc death,06,2020-10-03,point,,649.611328793564
2020-09-27,1 wk ahead inc death,12,2020-10-03,point,,690.301342420752
2020-09-27,1 wk ahead inc death,25,2020-10-03,point,,89.2484807969594
2020-09-27,1 wk ahead inc death,17,2020-10-03,point,,136.09640943513
2020-09-27,1 wk ahead inc death,42,2020-10-03,point,,108.871562976922
2020-09-27,1 wk ahead inc death,26,2020-10-03,point,,46.8254938375049
2020-09-27,1 wk ahead inc death,13,2020-10-03,point,,246.351493676731
2020-09-27,1 wk ahead inc death,04,2020-10-03,point,,144.219397429818
2020-09-27,1 wk ahead inc death,22,2020-10-03,point,,98.8513414165279
2020-09-27,1 wk ahead inc death,39,2020-10-03,point,,168.855226548221
2020-09-27,1 wk ahead inc death,09,2020-10-03,point,,10.0483695205068
2020-09-27,1 wk ahead inc death,24,2020-10-03,point,,33.7339638617703
2020-09-27,1 wk ahead inc death,18,2020-10-03,point,,60.387099387538214
2020-09-27,1 wk ahead inc death,37,2020-10-03,point,,160.036705676548
2020-09-27,1 wk ahead inc death,45,2020-10-03,point,,162.995485868128
2020-09-27,1 wk ahead inc death,51,2020-10-03,point,,195.05385820688
2020-09-27,1 wk ahead inc death,28,2020-10-03,point,,100.494666629521
2020-09-27,1 wk ahead inc death,01,2020-10-03,point,,92.39705703400429
2020-09-27,1 wk ahead inc death,47,2020-10-03,point,,162.314010684629
2020-09-27,1 wk ahead inc death,53,2020-10-03,point,,40.2328085143509
2020-09-27,1 wk ahead inc death,27,2020-10-03,point,,52.8584961091362
2020-09-27,1 wk ahead inc death,08,2020-10-03,point,,24.5376697184997
2020-09-27,1 wk ahead inc death,29,2020-10-03,point,,68.0072385155279
2020-09-27,1 wk ahead inc death,32,2020-10-03,point,,71.2223917324289
2020-09-27,1 wk ahead inc death,19,2020-10-03,point,,47.8611575561477
2020-09-27,1 wk ahead inc death,55,2020-10-03,point,,30.180361147290697
2020-09-27,1 wk ahead inc death,05,2020-10-03,point,,175.682880693118
2020-09-27,2 wk ahead inc death,US,2020-10-10,point,,5260.27040950707
2020-09-27,2 wk ahead inc death,36,2020-10-10,point,,26.226222174903498
2020-09-27,2 wk ahead inc death,34,2020-10-10,point,,27.5803814817383
2020-09-27,2 wk ahead inc death,48,2020-10-10,point,,876.089395348962
2020-09-27,2 wk ahead inc death,06,2020-10-10,point,,662.411241721158
2020-09-27,2 wk ahead inc death,12,2020-10-10,point,,712.4812025877202
2020-09-27,2 wk ahead inc death,25,2020-10-10,point,,83.18232134330842
2020-09-27,2 wk ahead inc death,17,2020-10-10,point,,127.28253652059401
2020-09-27,2 wk ahead inc death,42,2020-10-10,point,,104.11519300607
2020-09-27,2 wk ahead inc death,26,2020-10-10,point,,42.6700964316873
2020-09-27,2 wk ahead inc death,13,2020-10-10,point,,242.617357571941
2020-09-27,2 wk ahead inc death,04,2020-10-10,point,,154.68844229658
2020-09-27,2 wk ahead inc death,22,2020-10-10,point,,88.0618715501338
2020-09-27,2 wk ahead inc death,39,2020-10-10,point,,165.667443683203
2020-09-27,2 wk ahead inc death,09,2020-10-10,point,,9.541601926634119
2020-09-27,2 wk ahead inc death,24,2020-10-10,point,,30.574643156247
2020-09-27,2 wk ahead inc death,18,2020-10-10,point,,57.406282340692606
2020-09-27,2 wk ahead inc death,37,2020-10-10,point,,157.159805636985
2020-09-27,2 wk ahead inc death,45,2020-10-10,point,,169.005798709123
2020-09-27,2 wk ahead inc death,51,2020-10-10,point,,193.07916915226104
2020-09-27,2 wk ahead inc death,28,2020-10-10,point,,102.50128894381099
2020-09-27,2 wk ahead inc death,01,2020-10-10,point,,95.8810532482745
2020-09-27,2 wk ahead inc death,47,2020-10-10,point,,166.949594635697
2020-09-27,2 wk ahead inc death,53,2020-10-10,point,,40.004092673527495
2020-09-27,2 wk ahead inc death,27,2020-10-10,point,,53.4719449092908
2020-09-27,2 wk ahead inc death,08,2020-10-10,point,,24.343155804843803
2020-09-27,2 wk ahead inc death,29,2020-10-10,point,,64.5994334714735
2020-09-27,2 wk ahead inc death,32,2020-10-10,point,,74.37258406086241
2020-09-27,2 wk ahead inc death,19,2020-10-10,point,,49.20408861045521
2020-09-27,2 wk ahead inc death,55,2020-10-10,point,,28.514576830590897
2020-09-27,2 wk ahead inc death,05,2020-10-10,point,,184.697938710806
2020-09-27,3 wk ahead inc death,US,2020-10-17,point,,5295.04569952086
2020-09-27,3 wk ahead inc death,36,2020-10-17,point,,21.8547634705157
2020-09-27,3 wk ahead inc death,34,2020-10-17,point,,24.9991602399012
2020-09-27,3 wk ahead inc death,48,2020-10-17,point,,908.431329642068
2020-09-27,3 wk ahead inc death,06,2020-10-17,point,,675.463363567673
2020-09-27,3 wk ahead inc death,12,2020-10-17,point,,735.373717021447
2020-09-27,3 wk ahead inc death,25,2020-10-17,point,,77.5284746840997
2020-09-27,3 wk ahead inc death,17,2020-10-17,point,,118.211713331553
2020-09-27,3 wk ahead inc death,42,2020-10-17,point,,99.56661885150758
2020-09-27,3 wk ahead inc death,26,2020-10-17,point,,38.8834581394456
2020-09-27,3 wk ahead inc death,13,2020-10-17,point,,238.939822595242
2020-09-27,3 wk ahead inc death,04,2020-10-17,point,,165.91744665821997
2020-09-27,3 wk ahead inc death,22,2020-10-17,point,,78.4500555054244
2020-09-27,3 wk ahead inc death,39,2020-10-17,point,,161.722184816151
2020-09-27,3 wk ahead inc death,09,2020-10-17,point,,9.06039205072499
2020-09-27,3 wk ahead inc death,24,2020-10-17,point,,27.711205477137298
2020-09-27,3 wk ahead inc death,18,2020-10-17,point,,54.5726038442473
2020-09-27,3 wk ahead inc death,37,2020-10-17,point,,154.334622194579
2020-09-27,3 wk ahead inc death,45,2020-10-17,point,,175.237736463558
2020-09-27,3 wk ahead inc death,51,2020-10-17,point,,191.12447148309
2020-09-27,3 wk ahead inc death,28,2020-10-17,point,,104.54797839049
2020-09-27,3 wk ahead inc death,01,2020-10-17,point,,99.4964197681658
2020-09-27,3 wk ahead inc death,47,2020-10-17,point,,171.717567888691
2020-09-27,3 wk ahead inc death,53,2020-10-17,point,,39.7766770386249
2020-09-27,3 wk ahead inc death,27,2020-10-17,point,,53.5791609189598
2020-09-27,3 wk ahead inc death,08,2020-10-17,point,,24.15018383315061
2020-09-27,3 wk ahead inc death,29,2020-10-17,point,,61.362391650155104
2020-09-27,3 wk ahead inc death,32,2020-10-17,point,,77.66211054341129
2020-09-27,3 wk ahead inc death,19,2020-10-17,point,,50.0518476009279
2020-09-27,3 wk ahead inc death,55,2020-10-17,point,,26.9083233543528
2020-09-27,3 wk ahead inc death,05,2020-10-17,point,,194.175598837144
2020-09-27,4 wk ahead inc death,US,2020-10-24,point,,5338.555974803429
2020-09-27,4 wk ahead inc death,36,2020-10-24,point,,18.211951502845302
2020-09-27,4 wk ahead inc death,34,2020-10-24,point,,22.6595129989067
2020-09-27,4 wk ahead inc death,48,2020-10-24,point,,941.96720683572
2020-09-27,4 wk ahead inc death,06,2020-10-24,point,,688.7726638465068
2020-09-27,4 wk ahead inc death,12,2020-10-24,point,,759.00178379704
2020-09-27,4 wk ahead inc death,25,2020-10-24,point,,72.25891619489671
2020-09-27,4 wk ahead inc death,17,2020-10-24,point,,109.787324724788
2020-09-27,4 wk ahead inc death,42,2020-10-24,point,,95.2167623503658
2020-09-27,4 wk ahead inc death,26,2020-10-24,point,,35.4328544652467
2020-09-27,4 wk ahead inc death,13,2020-10-24,point,,235.31803080048198
2020-09-27,4 wk ahead inc death,04,2020-10-24,point,,177.9615768113
2020-09-27,4 wk ahead inc death,22,2020-10-24,point,,69.8873542030099
2020-09-27,4 wk ahead inc death,39,2020-10-24,point,,157.870879638382
2020-09-27,4 wk ahead inc death,09,2020-10-24,point,,8.60345094503426
2020-09-27,4 wk ahead inc death,24,2020-10-24,point,,25.115940195011703
2020-09-27,4 wk ahead inc death,18,2020-10-24,point,,51.8788008717658
2020-09-27,4 wk ahead inc death,37,2020-10-24,point,,151.560225665855
2020-09-27,4 wk ahead inc death,45,2020-10-24,point,,181.69947135200687
2020-09-27,4 wk ahead inc death,51,2020-10-24,point,,189.18956281029
2020-09-27,4 wk ahead inc death,28,2020-10-24,point,,106.635535008053
2020-09-27,4 wk ahead inc death,01,2020-10-24,point,,103.248110145903
2020-09-27,4 wk ahead inc death,47,2020-10-24,point,,176.62171139709
2020-09-27,4 wk ahead inc death,53,2020-10-24,point,,39.55055421822061
2020-09-27,4 wk ahead inc death,27,2020-10-24,point,,53.5318458877113
2020-09-27,4 wk ahead inc death,08,2020-10-24,point,,23.958741580207
2020-09-27,4 wk ahead inc death,29,2020-10-24,point,,58.2875562010889
2020-09-27,4 wk ahead inc death,32,2020-10-24,point,,81.0971339804635
2020-09-27,4 wk ahead inc death,19,2020-10-24,point,,50.8130134998964
2020-09-27,4 wk ahead inc death,55,2020-10-24,point,,25.3925516778362
2020-09-27,4 wk ahead inc death,05,2020-10-24,point,,204.139599212309
2020-09-27,1 wk ahead cum death,US,2020-10-03,point,,209721.63008762104
2020-09-27,1 wk ahead cum death,36,2020-10-03,point,,33156.4720738339
2020-09-27,1 wk ahead cum death,34,2020-10-03,point,,16133.4281198
2020-09-27,1 wk ahead cum death,48,2020-10-03,point,,16551.8988972511
2020-09-27,1 wk ahead cum death,06,2020-10-03,point,,16232.6113287936
2020-09-27,1 wk ahead cum death,12,2020-10-03,point,,14712.3013424208
2020-09-27,1 wk ahead cum death,25,2020-10-03,point,,9479.24848079696
2020-09-27,1 wk ahead cum death,17,2020-10-03,point,,8968.09640943513
2020-09-27,1 wk ahead cum death,42,2020-10-03,point,,8191.87156297692
2020-09-27,1 wk ahead cum death,26,2020-10-03,point,,7012.8254938375
2020-09-27,1 wk ahead cum death,13,2020-10-03,point,,7160.35149367673
2020-09-27,1 wk ahead cum death,04,2020-10-03,point,,5766.219397429821
2020-09-27,1 wk ahead cum death,22,2020-10-03,point,,5542.85134141653
2020-09-27,1 wk ahead cum death,39,2020-10-03,point,,4908.85522654822
2020-09-27,1 wk ahead cum death,09,2020-10-03,point,,4511.04836952051
2020-09-27,1 wk ahead cum death,24,2020-10-03,point,,3958.73396386177
2020-09-27,1 wk ahead cum death,18,2020-10-03,point,,3637.38709938754
2020-09-27,1 wk ahead cum death,37,2020-10-03,point,,3600.0367056765504
2020-09-27,1 wk ahead cum death,45,2020-10-03,point,,3485.99548586813
2020-09-27,1 wk ahead cum death,51,2020-10-03,point,,3337.05385820688
2020-09-27,1 wk ahead cum death,28,2020-10-03,point,,3011.4946666295195
2020-09-27,1 wk ahead cum death,01,2020-10-03,point,,2593.3970570339998
2020-09-27,1 wk ahead cum death,47,2020-10-03,point,,2536.31401068463
2020-09-27,1 wk ahead cum death,53,2020-10-03,point,,2140.23280851435
2020-09-27,1 wk ahead cum death,27,2020-10-03,point,,2108.85849610914
2020-09-27,1 wk ahead cum death,08,2020-10-03,point,,2064.5376697185
2020-09-27,1 wk ahead cum death,29,2020-10-03,point,,1997.0072385155304
