forecast_date,location,quantile,target,target_end_date,type,value
2021-02-15,06,,4 wk ahead inc death,2021-03-13,point,926.8928782500006
2021-02-15,08,,1 wk ahead inc case,2021-02-20,point,5735.136867608444
2021-02-15,08,,2 wk ahead inc case,2021-02-27,point,3884.9252951635603
2021-02-15,08,,3 wk ahead inc case,2021-03-06,point,2448.972120384237
2021-02-15,08,,4 wk ahead inc case,2021-03-13,point,1436.3698974629879
2021-02-15,08,,1 wk ahead inc death,2021-02-20,point,22.461490094947166
2021-02-15,08,,2 wk ahead inc death,2021-02-27,point,11.232249157689473
2021-02-15,08,,3 wk ahead inc death,2021-03-06,point,5.212586482130892
2021-02-15,08,,4 wk ahead inc death,2021-03-13,point,2.244900387467809
2021-02-15,09,,1 wk ahead inc case,2021-02-20,point,7457.34749696239
2021-02-15,09,,2 wk ahead inc case,2021-02-27,point,5890.993946371121
2021-02-15,09,,3 wk ahead inc case,2021-03-06,point,4515.404994206881
2021-02-15,09,,4 wk ahead inc case,2021-03-13,point,3358.216970657755
2021-02-15,09,,1 wk ahead inc death,2021-02-20,point,135.6776095504278
2021-02-15,09,,2 wk ahead inc death,2021-02-27,point,106.21647034997088
2021-02-15,09,,3 wk ahead inc death,2021-03-06,point,79.98241199837219
2021-02-15,09,,4 wk ahead inc death,2021-03-13,point,57.931665877138826
2021-02-15,10,,1 wk ahead inc case,2021-02-20,point,1962.622919503253
2021-02-15,10,,2 wk ahead inc case,2021-02-27,point,1442.9951785436942
2021-02-15,10,,3 wk ahead inc case,2021-03-06,point,1019.7717923582393
2021-02-15,10,,4 wk ahead inc case,2021-03-13,point,693.7325064037366
2021-02-15,10,,1 wk ahead inc death,2021-02-20,point,21.851333940683066
2021-02-15,10,,2 wk ahead inc death,2021-02-27,point,15.705466408800893
2021-02-15,10,,3 wk ahead inc death,2021-03-06,point,10.70011246979568
2021-02-15,10,,4 wk ahead inc death,2021-03-13,point,6.909636195176585
2021-02-15,12,,1 wk ahead inc case,2021-02-20,point,49899.97514488942
2021-02-15,12,,2 wk ahead inc case,2021-02-27,point,40297.05014341328
2021-02-15,12,,3 wk ahead inc case,2021-03-06,point,31485.03154454712
2021-02-15,12,,4 wk ahead inc case,2021-03-13,point,23800.86228029024
2021-02-15,12,,1 wk ahead inc death,2021-02-20,point,1083.1023781532804
2021-02-15,12,,2 wk ahead inc death,2021-02-27,point,954.7221740387083
2021-02-15,12,,3 wk ahead inc death,2021-03-06,point,802.2298502942289
2021-02-15,12,,4 wk ahead inc death,2021-03-13,point,642.8752491297042
2021-02-15,13,,1 wk ahead inc case,2021-02-20,point,14987.084029202713
2021-02-15,13,,2 wk ahead inc case,2021-02-27,point,7922.036002144154
2021-02-15,13,,3 wk ahead inc case,2021-03-06,point,3720.761700301709
2021-02-15,13,,4 wk ahead inc case,2021-03-13,point,1552.7367731465702
2021-02-15,13,,1 wk ahead inc death,2021-02-20,point,842.5319807184828
2021-02-15,13,,2 wk ahead inc death,2021-02-27,point,747.913110321933
2021-02-15,13,,3 wk ahead inc death,2021-03-06,point,627.5694976293374
2021-02-15,13,,4 wk ahead inc death,2021-03-13,point,497.71894829825857
2021-02-15,15,,1 wk ahead inc case,2021-02-20,point,411.8468606768647
2021-02-15,15,,2 wk ahead inc case,2021-02-27,point,296.2121523137686
2021-02-15,15,,3 wk ahead inc case,2021-03-06,point,202.3585488417513
2021-02-15,15,,4 wk ahead inc case,2021-03-13,point,131.3070588805987
2021-02-15,16,,1 wk ahead inc case,2021-02-20,point,2039.0301586936466
2021-02-15,16,,2 wk ahead inc case,2021-02-27,point,1319.4244942139253
2021-02-15,16,,3 wk ahead inc case,2021-03-06,point,766.4784071560571
2021-02-15,16,,4 wk ahead inc case,2021-03-13,point,489.73823858521484
2021-02-15,16,,1 wk ahead inc death,2021-02-20,point,27.053075379240376
2021-02-15,16,,2 wk ahead inc death,2021-02-27,point,19.714605620290197
2021-02-15,16,,3 wk ahead inc death,2021-03-06,point,13.899456678942848
2021-02-15,16,,4 wk ahead inc death,2021-03-13,point,9.480817544917617
2021-02-15,17,,1 wk ahead inc case,2021-02-20,point,7702.018312877484
2021-02-15,17,,2 wk ahead inc case,2021-02-27,point,3608.451116384799
2021-02-15,17,,3 wk ahead inc case,2021-03-06,point,1464.2137417798474
2021-02-15,17,,4 wk ahead inc case,2021-03-13,point,514.4462578764088
2021-02-15,17,,1 wk ahead inc death,2021-02-20,point,379.0582158733399
2021-02-15,17,,2 wk ahead inc death,2021-02-27,point,358.34138987406624
2021-02-15,17,,3 wk ahead inc death,2021-03-06,point,350.70414513655885
2021-02-15,17,,4 wk ahead inc death,2021-03-13,point,351.2048480822354
2021-02-15,18,,1 wk ahead inc case,2021-02-20,point,6772.35110832172
2021-02-15,18,,2 wk ahead inc case,2021-02-27,point,4519.846291893875
2021-02-15,18,,3 wk ahead inc case,2021-03-06,point,2900.864536194699
2021-02-15,18,,4 wk ahead inc case,2021-03-13,point,1791.290103439469
2021-02-15,18,,1 wk ahead inc death,2021-02-20,point,383.5777139093015
2021-02-15,18,,2 wk ahead inc death,2021-02-27,point,196.6550656189225
2021-02-15,18,,3 wk ahead inc death,2021-03-06,point,74.37875173817122
2021-02-15,18,,4 wk ahead inc death,2021-03-13,point,31.153549738986158
2021-02-15,19,,1 wk ahead inc case,2021-02-20,point,3407.991458633771
2021-02-15,19,,2 wk ahead inc case,2021-02-27,point,2466.805182975261
2021-02-15,19,,3 wk ahead inc case,2021-03-06,point,1759.697525273546
2021-02-15,19,,4 wk ahead inc case,2021-03-13,point,1257.0632184144592
2021-02-15,19,,1 wk ahead inc death,2021-02-20,point,245.02079422100803
2021-02-15,19,,2 wk ahead inc death,2021-02-27,point,257.2829590939629
2021-02-15,19,,3 wk ahead inc death,2021-03-06,point,270.0554238330238
2021-02-15,19,,4 wk ahead inc death,2021-03-13,point,283.35350524005037
2021-02-15,20,,1 wk ahead inc case,2021-02-20,point,3233.923935539451
2021-02-15,20,,2 wk ahead inc case,2021-02-27,point,1804.0383157370893
2021-02-15,20,,3 wk ahead inc case,2021-03-06,point,888.6878612427472
2021-02-15,20,,4 wk ahead inc case,2021-03-13,point,382.9815396411177
2021-02-15,20,,1 wk ahead inc death,2021-02-20,point,223.55584670505013
2021-02-15,20,,2 wk ahead inc death,2021-02-27,point,206.4873189203249
2021-02-15,20,,3 wk ahead inc death,2021-03-06,point,187.8516353254966
2021-02-15,20,,4 wk ahead inc death,2021-03-13,point,168.32584981985113
2021-02-15,21,,1 wk ahead inc case,2021-02-20,point,13329.5493228293
2021-02-15,21,,2 wk ahead inc case,2021-02-27,point,11575.764710384472
2021-02-15,21,,3 wk ahead inc case,2021-03-06,point,9876.095175731634
2021-02-15,21,,4 wk ahead inc case,2021-03-13,point,8277.938401560825
2021-02-15,21,,1 wk ahead inc death,2021-02-20,point,338.66623398105287
2021-02-15,21,,2 wk ahead inc death,2021-02-27,point,367.0012394058525
2021-02-15,21,,3 wk ahead inc death,2021-03-06,point,397.2391420829383
2021-02-15,21,,4 wk ahead inc death,2021-03-13,point,429.46266171622335
2021-02-15,22,,1 wk ahead inc case,2021-02-20,point,9396.806517029056
2021-02-15,22,,2 wk ahead inc case,2021-02-27,point,7362.6369174906595
2021-02-15,22,,3 wk ahead inc case,2021-03-06,point,5666.07656550099
2021-02-15,22,,4 wk ahead inc case,2021-03-13,point,4324.523008038646
2021-02-15,22,,1 wk ahead inc death,2021-02-20,point,228.33497012343653
2021-02-15,22,,2 wk ahead inc death,2021-02-27,point,211.21028060281762
2021-02-15,22,,3 wk ahead inc death,2021-03-06,point,200.89335718697083
2021-02-15,22,,4 wk ahead inc death,2021-03-13,point,196.52151457094018
2021-02-15,23,,1 wk ahead inc case,2021-02-20,point,1156.7498741755498
2021-02-15,23,,2 wk ahead inc case,2021-02-27,point,814.9988485870053
2021-02-15,23,,3 wk ahead inc case,2021-03-06,point,559.8270672816822
2021-02-15,23,,4 wk ahead inc case,2021-03-13,point,370.2385468673497
2021-02-15,24,,1 wk ahead inc case,2021-02-20,point,7660.642328047358
2021-02-15,24,,2 wk ahead inc case,2021-02-27,point,5826.233220256432
2021-02-15,24,,3 wk ahead inc case,2021-03-06,point,4278.7616800185415
2021-02-15,24,,4 wk ahead inc case,2021-03-13,point,3034.339448420294
2021-02-15,24,,1 wk ahead inc death,2021-02-20,point,171.49842334969026
2021-02-15,24,,2 wk ahead inc death,2021-02-27,point,137.4754828118397
2021-02-15,24,,3 wk ahead inc death,2021-03-06,point,106.3953584252054
2021-02-15,24,,4 wk ahead inc death,2021-03-13,point,79.49719906116367
2021-02-15,25,,1 wk ahead inc case,2021-02-20,point,14387.818388866326
2021-02-15,25,,2 wk ahead inc case,2021-02-27,point,10650.229445651476
2021-02-15,25,,3 wk ahead inc case,2021-03-06,point,7671.759094889539
2021-02-15,25,,4 wk ahead inc case,2021-03-13,point,5430.559243492239
2021-02-15,25,,1 wk ahead inc death,2021-02-20,point,524.6236689831619
2021-02-15,25,,2 wk ahead inc death,2021-02-27,point,533.8304862313449
2021-02-15,25,,3 wk ahead inc death,2021-03-06,point,539.7463799331879
2021-02-15,25,,4 wk ahead inc death,2021-03-13,point,542.2592622800444
2021-02-15,26,,1 wk ahead inc case,2021-02-20,point,1820.05120074262
2021-02-15,26,,2 wk ahead inc case,2021-02-27,point,995.809195933788
2021-02-15,26,,3 wk ahead inc case,2021-03-06,point,517.3128164492379
2021-02-15,26,,4 wk ahead inc case,2021-03-13,point,255.16117870537101
2021-02-15,26,,1 wk ahead inc death,2021-02-20,point,177.76854130850128
2021-02-15,26,,2 wk ahead inc death,2021-02-27,point,120.59970740181015
2021-02-15,26,,3 wk ahead inc death,2021-03-06,point,78.25089910258791
2021-02-15,26,,4 wk ahead inc death,2021-03-13,point,48.560597029671484
2021-02-15,27,,1 wk ahead inc case,2021-02-20,point,3253.4536000720173
2021-02-15,27,,2 wk ahead inc case,2021-02-27,point,1939.4790479308256
2021-02-15,27,,3 wk ahead inc case,2021-03-06,point,1062.8633225531883
2021-02-15,27,,4 wk ahead inc case,2021-03-13,point,540.4826559734137
2021-02-15,27,,1 wk ahead inc death,2021-02-20,point,38.84007935677327
2021-02-15,27,,2 wk ahead inc death,2021-02-27,point,22.75709606006968
2021-02-15,27,,3 wk ahead inc death,2021-03-06,point,12.619588321775387
2021-02-15,27,,4 wk ahead inc death,2021-03-13,point,6.6231484882676614
2021-02-15,28,,1 wk ahead inc case,2021-02-20,point,5953.55868207345
2021-02-15,28,,2 wk ahead inc case,2021-02-27,point,4493.398297436514
2021-02-15,28,,3 wk ahead inc case,2021-03-06,point,3267.0624957331165
2021-02-15,28,,4 wk ahead inc case,2021-03-13,point,2288.3384919850755
2021-02-15,28,,1 wk ahead inc death,2021-02-20,point,214.4277947087997
2021-02-15,28,,2 wk ahead inc death,2021-02-27,point,189.0163288900704
2021-02-15,28,,3 wk ahead inc death,2021-03-06,point,162.48656112543736
2021-02-15,28,,4 wk ahead inc death,2021-03-13,point,136.2182938183683
2021-02-15,29,,1 wk ahead inc case,2021-02-20,point,3521.8227121642713
2021-02-15,29,,2 wk ahead inc case,2021-02-27,point,1876.6824411669945
2021-02-15,29,,3 wk ahead inc case,2021-03-06,point,903.0829469326956
2021-02-15,29,,4 wk ahead inc case,2021-03-13,point,392.44336519405334
2021-02-15,29,,1 wk ahead inc death,2021-02-20,point,288.64751807879236
2021-02-15,29,,2 wk ahead inc death,2021-02-27,point,269.8415264491013
2021-02-15,29,,3 wk ahead inc death,2021-03-06,point,249.8248804953949
2021-02-15,29,,4 wk ahead inc death,2021-03-13,point,229.05961327389056
2021-02-15,30,,1 wk ahead inc case,2021-02-20,point,1879.1198142227906
2021-02-15,30,,2 wk ahead inc case,2021-02-27,point,1727.2572672229394
2021-02-15,30,,3 wk ahead inc case,2021-03-06,point,1573.6728101421204
2021-02-15,30,,4 wk ahead inc case,2021-03-13,point,1420.7964109762477
2021-02-15,30,,1 wk ahead inc death,2021-02-20,point,19.93539295096005
2021-02-15,30,,2 wk ahead inc death,2021-02-27,point,14.892741952367025
2021-02-15,30,,3 wk ahead inc death,2021-03-06,point,11.687338770325706
2021-02-15,30,,4 wk ahead inc death,2021-03-13,point,9.032606816281692
2021-02-15,31,,1 wk ahead inc case,2021-02-20,point,2172.9509650992195
2021-02-15,31,,2 wk ahead inc case,2021-02-27,point,1905.894066742196
2021-02-15,31,,3 wk ahead inc case,2021-03-06,point,1728.506749939423
2021-02-15,31,,4 wk ahead inc case,2021-03-13,point,1582.5375420754287
2021-02-15,31,,1 wk ahead inc death,2021-02-20,point,12.311345461518036
2021-02-15,31,,2 wk ahead inc death,2021-02-27,point,7.304614983152303
2021-02-15,31,,3 wk ahead inc death,2021-03-06,point,4.120642847662081
2021-02-15,31,,4 wk ahead inc death,2021-03-13,point,2.2100809870542406
2021-02-15,32,,1 wk ahead inc case,2021-02-20,point,3867.5057623864113
2021-02-15,32,,2 wk ahead inc case,2021-02-27,point,2695.80260827603
2021-02-15,32,,3 wk ahead inc case,2021-03-06,point,1807.4877275554377
2021-02-15,32,,4 wk ahead inc case,2021-03-13,point,1165.7158166947588
2021-02-15,32,,1 wk ahead inc death,2021-02-20,point,193.75000137773992
2021-02-15,32,,2 wk ahead inc death,2021-02-27,point,165.1788220144679
2021-02-15,32,,3 wk ahead inc death,2021-03-06,point,136.49347799591754
2021-02-15,32,,4 wk ahead inc death,2021-03-13,point,109.32369452784977
2021-02-15,33,,1 wk ahead inc case,2021-02-20,point,2058.403833375918
2021-02-15,33,,2 wk ahead inc case,2021-02-27,point,1496.4522616528122
2021-02-15,33,,3 wk ahead inc case,2021-03-06,point,1041.3428520488526
2021-02-15,33,,4 wk ahead inc case,2021-03-13,point,693.6223717091591
2021-02-15,34,,1 wk ahead inc case,2021-02-20,point,22886.059753836493
2021-02-15,34,,2 wk ahead inc case,2021-02-27,point,19243.705549394992
2021-02-15,34,,3 wk ahead inc case,2021-03-06,point,15803.942087217285
2021-02-15,34,,4 wk ahead inc case,2021-03-13,point,12676.553614848659
2021-02-15,34,,1 wk ahead inc death,2021-02-20,point,420.08221647000005
2021-02-15,34,,2 wk ahead inc death,2021-02-27,point,357.2668597389232
2021-02-15,34,,3 wk ahead inc death,2021-03-06,point,294.0548584735285
2021-02-15,34,,4 wk ahead inc death,2021-03-13,point,234.22926299468585
2021-02-15,35,,1 wk ahead inc case,2021-02-20,point,2754.870045189359
2021-02-15,35,,2 wk ahead inc case,2021-02-27,point,2045.617370547604
2021-02-15,35,,3 wk ahead inc case,2021-03-06,point,1471.439007560347
2021-02-15,35,,4 wk ahead inc case,2021-03-13,point,1025.3078582961848
2021-02-15,35,,1 wk ahead inc death,2021-02-20,point,92.99535381276822
2021-02-15,35,,2 wk ahead inc death,2021-02-27,point,71.91809977272814
2021-02-15,35,,3 wk ahead inc death,2021-03-06,point,53.7546389434956
2021-02-15,35,,4 wk ahead inc death,2021-03-13,point,38.8336758028276
2021-02-15,36,,1 wk ahead inc case,2021-02-20,point,57384.01031585133
2021-02-15,36,,2 wk ahead inc case,2021-02-27,point,46277.826360790656
2021-02-15,36,,3 wk ahead inc case,2021-03-06,point,35962.80235576109
2021-02-15,36,,4 wk ahead inc case,2021-03-13,point,26929.765468118843
2021-02-15,36,,1 wk ahead inc death,2021-02-20,point,1070.6206341567877
2021-02-15,36,,2 wk ahead inc death,2021-02-27,point,927.5466083889636
2021-02-15,36,,3 wk ahead inc death,2021-03-06,point,773.1028440283742
2021-02-15,36,,4 wk ahead inc death,2021-03-13,point,619.8771791334963
2021-02-15,37,,1 wk ahead inc case,2021-02-20,point,21886.632282202194
2021-02-15,37,,2 wk ahead inc case,2021-02-27,point,16046.21891574205
2021-02-15,37,,3 wk ahead inc case,2021-03-06,point,12248.008302128812
2021-02-15,37,,4 wk ahead inc case,2021-03-13,point,9999.575059570965
2021-02-15,37,,1 wk ahead inc death,2021-02-20,point,548.3973068884542
2021-02-15,37,,2 wk ahead inc death,2021-02-27,point,487.2998274491147
2021-02-15,37,,3 wk ahead inc death,2021-03-06,point,432.6704825232183
2021-02-15,37,,4 wk ahead inc death,2021-03-13,point,392.10651434131836
2021-02-15,38,,1 wk ahead inc case,2021-02-20,point,477.61435195339516
2021-02-15,38,,2 wk ahead inc case,2021-02-27,point,392.1999045501554
2021-02-15,38,,3 wk ahead inc case,2021-03-06,point,318.3347857540071
2021-02-15,38,,4 wk ahead inc case,2021-03-13,point,255.3894656546542
2021-02-15,38,,1 wk ahead inc death,2021-02-20,point,5.261330937469883
2021-02-15,38,,2 wk ahead inc death,2021-02-27,point,3.1469023376916203
2021-02-15,38,,3 wk ahead inc death,2021-03-06,point,1.8068597813888057
2021-02-15,38,,4 wk ahead inc death,2021-03-13,point,0.9959075918411352
2021-02-15,39,,1 wk ahead inc case,2021-02-20,point,18289.150848913585
2021-02-15,39,,2 wk ahead inc case,2021-02-27,point,13578.48395620735
2021-02-15,39,,3 wk ahead inc case,2021-03-06,point,9720.319159904562
2021-02-15,39,,4 wk ahead inc case,2021-03-13,point,6709.307472067583
2021-02-15,39,,1 wk ahead inc death,2021-02-20,point,3434.0424239330628
2021-02-15,39,,2 wk ahead inc death,2021-02-27,point,397.81660844049424
2021-02-15,39,,3 wk ahead inc death,2021-03-06,point,319.74392964912875
2021-02-15,39,,4 wk ahead inc death,2021-03-13,point,279.6142966991468
2021-02-15,40,,1 wk ahead inc case,2021-02-20,point,11344.27261697568
2021-02-15,40,,2 wk ahead inc case,2021-02-27,point,9109.98408122964
2021-02-15,40,,3 wk ahead inc case,2021-03-06,point,7112.3896502457865
2021-02-15,40,,4 wk ahead inc case,2021-03-13,point,5398.413243623005
2021-02-15,40,,1 wk ahead inc death,2021-02-20,point,301.4962020713685
2021-02-15,40,,2 wk ahead inc death,2021-02-27,point,323.50063064952235
2021-02-15,40,,3 wk ahead inc death,2021-03-06,point,346.7762323337593
2021-02-15,40,,4 wk ahead inc death,2021-03-13,point,371.367951503776
2021-02-15,41,,1 wk ahead inc case,2021-02-20,point,2109.1119189097817
2021-02-15,41,,2 wk ahead inc case,2021-02-27,point,1161.4971052392607
2021-02-15,41,,3 wk ahead inc case,2021-03-06,point,555.1450557686134
2021-02-15,41,,4 wk ahead inc case,2021-03-13,point,229.7425721163351
2021-02-15,41,,1 wk ahead inc death,2021-02-20,point,59.373623139830634
2021-02-15,41,,2 wk ahead inc death,2021-02-27,point,48.07616672806816
2021-02-15,41,,3 wk ahead inc death,2021-03-06,point,37.924173547165104
2021-02-15,41,,4 wk ahead inc death,2021-03-13,point,29.144218500018848
2021-02-15,42,,1 wk ahead inc case,2021-02-20,point,15834.412924392687
2021-02-15,42,,2 wk ahead inc case,2021-02-27,point,10945.996658471353
2021-02-15,42,,3 wk ahead inc case,2021-03-06,point,7252.395175127482
2021-02-15,42,,4 wk ahead inc case,2021-03-13,point,4609.738246147342
2021-02-15,42,,1 wk ahead inc death,2021-02-20,point,614.1038179498398
2021-02-15,42,,2 wk ahead inc death,2021-02-27,point,450.3336141682031
2021-02-15,42,,3 wk ahead inc death,2021-03-06,point,314.6544440831326
2021-02-15,42,,4 wk ahead inc death,2021-03-13,point,209.47884240733865
2021-02-15,44,,1 wk ahead inc case,2021-02-20,point,2561.3537903574083
2021-02-15,44,,2 wk ahead inc case,2021-02-27,point,1942.5014759013416
2021-02-15,44,,3 wk ahead inc case,2021-03-06,point,1427.6822449014167
2021-02-15,44,,4 wk ahead inc case,2021-03-13,point,1016.9044293260583
2021-02-15,44,,1 wk ahead inc death,2021-02-20,point,49.33591579625548
2021-02-15,44,,2 wk ahead inc death,2021-02-27,point,39.15858779540514
2021-02-15,44,,3 wk ahead inc death,2021-03-06,point,30.05891150968773
2021-02-15,44,,4 wk ahead inc death,2021-03-13,point,22.315254523423466
2021-02-15,45,,1 wk ahead inc case,2021-02-20,point,18305.534899949078
2021-02-15,45,,2 wk ahead inc case,2021-02-27,point,14315.875208978572
2021-02-15,45,,3 wk ahead inc case,2021-03-06,point,10667.432485694131
2021-02-15,45,,4 wk ahead inc case,2021-03-13,point,7573.610489817644
2021-02-15,45,,1 wk ahead inc death,2021-02-20,point,505.07070827979913
2021-02-15,45,,2 wk ahead inc death,2021-02-27,point,516.4617403736788
2021-02-15,45,,3 wk ahead inc death,2021-03-06,point,519.9315255369645
2021-02-15,45,,4 wk ahead inc death,2021-03-13,point,515.3183099549689
2021-02-15,46,,1 wk ahead inc case,2021-02-20,point,403.2640208714304
2021-02-15,46,,2 wk ahead inc case,2021-02-27,point,204.15276305910075
2021-02-15,46,,3 wk ahead inc case,2021-03-06,point,92.43316408588512
2021-02-15,46,,4 wk ahead inc case,2021-03-13,point,37.417119544842
2021-02-15,46,,1 wk ahead inc death,2021-02-20,point,12.19749285964862
2021-02-15,46,,2 wk ahead inc death,2021-02-27,point,6.377781592626713
2021-02-15,46,,3 wk ahead inc death,2021-03-06,point,3.6883739293396696
2021-02-15,46,,4 wk ahead inc death,2021-03-13,point,2.0400835553319987
2021-02-15,47,,1 wk ahead inc case,2021-02-20,point,12619.262444019832
2021-02-15,47,,2 wk ahead inc case,2021-02-27,point,10546.57740119408
2021-02-15,47,,3 wk ahead inc case,2021-03-06,point,8705.201063980607
2021-02-15,47,,4 wk ahead inc case,2021-03-13,point,7067.867128416529
2021-02-15,47,,1 wk ahead inc death,2021-02-20,point,785.9302705552368
2021-02-15,47,,2 wk ahead inc death,2021-02-27,point,831.9931369146228
2021-02-15,47,,3 wk ahead inc death,2021-03-06,point,879.7689759365802
2021-02-15,47,,4 wk ahead inc death,2021-03-13,point,929.2460287050287
2021-02-15,48,,1 wk ahead inc case,2021-02-20,point,105970.94975818096
2021-02-15,48,,2 wk ahead inc case,2021-02-27,point,97420.19904318596
2021-02-15,48,,3 wk ahead inc case,2021-03-06,point,88197.2157885052
2021-02-15,48,,4 wk ahead inc case,2021-03-13,point,78632.92199048043
2021-02-15,48,,1 wk ahead inc death,2021-02-20,point,2549.463122916005
2021-02-15,48,,2 wk ahead inc death,2021-02-27,point,2742.165286719221
2021-02-15,48,,3 wk ahead inc death,2021-03-06,point,2946.7554112061157
2021-02-15,48,,4 wk ahead inc death,2021-03-13,point,3163.735132377221
2021-02-15,49,,1 wk ahead inc case,2021-02-20,point,6969.490363493457
2021-02-15,49,,2 wk ahead inc case,2021-02-27,point,5517.122598040306
2021-02-15,49,,3 wk ahead inc case,2021-03-06,point,4267.933601209772
2021-02-15,49,,4 wk ahead inc case,2021-03-13,point,3226.3841032774626
2021-02-15,49,,1 wk ahead inc death,2021-02-20,point,64.58214250457135
2021-02-15,49,,2 wk ahead inc death,2021-02-27,point,58.025458080546606
2021-02-15,49,,3 wk ahead inc death,2021-03-06,point,51.40101253428346
2021-02-15,49,,4 wk ahead inc death,2021-03-13,point,44.89228761752265
2021-02-15,50,,1 wk ahead inc case,2021-02-20,point,807.1512450967796
2021-02-15,50,,2 wk ahead inc case,2021-02-27,point,728.1275198438938
2021-02-15,50,,3 wk ahead inc case,2021-03-06,point,642.5791472262157
2021-02-15,50,,4 wk ahead inc case,2021-03-13,point,554.7693547133405
2021-02-15,50,,1 wk ahead inc death,2021-02-20,point,5.411731720702454
2021-02-15,50,,2 wk ahead inc death,2021-02-27,point,1.7975148649462764
2021-02-15,50,,3 wk ahead inc death,2021-03-06,point,0.29407667534965365
2021-02-15,50,,4 wk ahead inc death,2021-03-13,point,0.027083590459169152
2021-02-15,51,,1 wk ahead inc case,2021-02-20,point,17742.290404594314
2021-02-15,51,,2 wk ahead inc case,2021-02-27,point,14361.405950794244
2021-02-15,51,,3 wk ahead inc case,2021-03-06,point,11350.762467934543
2021-02-15,51,,4 wk ahead inc case,2021-03-13,point,8695.76209891468
2021-02-15,51,,1 wk ahead inc death,2021-02-20,point,367.3140424614911
2021-02-15,51,,2 wk ahead inc death,2021-02-27,point,389.7943605888261
2021-02-15,51,,3 wk ahead inc death,2021-03-06,point,413.448744713841
2021-02-15,51,,4 wk ahead inc death,2021-03-13,point,438.32466550320544
2021-02-15,53,,1 wk ahead inc case,2021-02-20,point,4280.728395293612
2021-02-15,53,,2 wk ahead inc case,2021-02-27,point,2155.125066643788
2021-02-15,53,,3 wk ahead inc case,2021-03-06,point,924.5946542517564
2021-02-15,53,,4 wk ahead inc case,2021-03-13,point,337.9207354067861
2021-02-15,53,,1 wk ahead inc death,2021-02-20,point,205.75235238330373
2021-02-15,53,,2 wk ahead inc death,2021-02-27,point,202.81820118498158
2021-02-15,53,,3 wk ahead inc death,2021-03-06,point,197.96022005111843
2021-02-15,53,,4 wk ahead inc death,2021-03-13,point,191.3188726231411
2021-02-15,54,,1 wk ahead inc case,2021-02-20,point,2544.3158305957304
2021-02-15,54,,2 wk ahead inc case,2021-02-27,point,1809.8035791921607
2021-02-15,54,,3 wk ahead inc case,2021-03-06,point,1250.4579480378559
2021-02-15,54,,4 wk ahead inc case,2021-03-13,point,846.5219022771159
2021-02-15,54,,1 wk ahead inc death,2021-02-20,point,83.7218216370473
2021-02-15,54,,2 wk ahead inc death,2021-02-27,point,65.99351007687542
2021-02-15,54,,3 wk ahead inc death,2021-03-06,point,50.1310557577085
2021-02-15,54,,4 wk ahead inc death,2021-03-13,point,36.69910615296152
2021-02-15,55,,1 wk ahead inc case,2021-02-20,point,2960.390579487495
2021-02-15,55,,2 wk ahead inc case,2021-02-27,point,1412.8355373691827
2021-02-15,55,,3 wk ahead inc case,2021-03-06,point,688.1211914890822
2021-02-15,55,,4 wk ahead inc case,2021-03-13,point,385.91406527490295
2021-02-15,55,,1 wk ahead inc death,2021-02-20,point,127.64955379153952
2021-02-15,55,,2 wk ahead inc death,2021-02-27,point,100.64072321125944
2021-02-15,55,,3 wk ahead inc death,2021-03-06,point,77.47149612179548
2021-02-15,55,,4 wk ahead inc death,2021-03-13,point,58.226912211980235
2021-02-15,56,,1 wk ahead inc case,2021-02-20,point,136.94277819571414
2021-02-15,56,,2 wk ahead inc case,2021-02-27,point,38.50995454928482
2021-02-15,56,,3 wk ahead inc case,2021-03-06,point,8.492487591018227
2021-02-15,56,,4 wk ahead inc case,2021-03-13,point,1.4683476627570262
2021-02-22,US,,1 wk ahead inc case,2021-02-27,point,466419.673360305
2021-02-22,US,,2 wk ahead inc case,2021-03-06,point,340067.92819394096
2021-02-22,US,,3 wk ahead inc case,2021-03-13,point,238792.3960351059
2021-02-22,US,,4 wk ahead inc case,2021-03-20,point,161467.12661885846
2021-02-22,US,,1 wk ahead inc death,2021-02-27,point,14418.15549881186
2021-02-22,US,,2 wk ahead inc death,2021-03-06,point,12263.412903684324
2021-02-22,US,,3 wk ahead inc death,2021-03-13,point,10157.036036914147
2021-02-22,US,,4 wk ahead inc death,2021-03-20,point,8191.680679193878
2021-02-22,01,,1 wk ahead inc case,2021-02-27,point,6489.2700979437295
2021-02-22,01,,2 wk ahead inc case,2021-03-06,point,4517.338142748515
2021-02-22,01,,3 wk ahead inc case,2021-03-13,point,3016.481781622688
2021-02-22,01,,4 wk ahead inc case,2021-03-20,point,1932.1764888085559
2021-02-22,01,,1 wk ahead inc death,2021-02-27,point,377.7248824472357
2021-02-22,01,,2 wk ahead inc death,2021-03-06,point,240.1229883053418
2021-02-22,01,,3 wk ahead inc death,2021-03-13,point,161.21463900422017
2021-02-22,01,,4 wk ahead inc death,2021-03-20,point,122.97882026342114
2021-02-22,02,,1 wk ahead inc case,2021-02-27,point,802.6295476101062
2021-02-22,02,,2 wk ahead inc case,2021-03-06,point,657.3212942387515
2021-02-22,02,,3 wk ahead inc case,2021-03-13,point,524.5723018079441
2021-02-22,02,,4 wk ahead inc case,2021-03-20,point,409.09189613085874
2021-02-22,02,,1 wk ahead inc death,2021-02-27,point,10.331611680928056
