forecast_date,target,target_end_date,quantile,type,location,value
2021-01-11,1 wk ahead inc death,2021-01-16,,point,26,742.5648496558231
2021-01-11,2 wk ahead inc death,2021-01-23,,point,26,745.5578388576245
2021-01-11,3 wk ahead inc death,2021-01-30,,point,26,748.5628916312013
2021-01-11,4 wk ahead inc death,2021-02-06,,point,26,751.5800566001068
2021-01-11,5 wk ahead inc death,2021-02-13,,point,26,754.6093825838711
2021-01-11,6 wk ahead inc death,2021-02-20,,point,26,757.6509185988052
2021-01-11,7 wk ahead inc death,2021-02-27,,point,26,760.7047138587773
2021-01-11,8 wk ahead inc death,2021-03-06,,point,26,763.7708177760228
2021-01-11,1 wk ahead cum death,2021-01-16,,point,26,14887.564849655822
2021-01-11,2 wk ahead cum death,2021-01-23,,point,26,15633.122688513447
2021-01-11,3 wk ahead cum death,2021-01-30,,point,26,16381.685580144649
2021-01-11,4 wk ahead cum death,2021-02-06,,point,26,17133.265636744756
2021-01-11,5 wk ahead cum death,2021-02-13,,point,26,17887.875019328618
2021-01-11,6 wk ahead cum death,2021-02-20,,point,26,18645.525937927432
2021-01-11,7 wk ahead cum death,2021-02-27,,point,26,19406.23065178621
2021-01-11,8 wk ahead cum death,2021-03-06,,point,26,20170.00146956223
2021-01-11,1 wk ahead inc death,2021-01-16,,point,27,301.78020629197965
2021-01-11,2 wk ahead inc death,2021-01-23,,point,27,292.69784678717406
2021-01-11,3 wk ahead inc death,2021-01-30,,point,27,283.8888294448256
2021-01-11,4 wk ahead inc death,2021-02-06,,point,27,275.34492777514055
2021-01-11,5 wk ahead inc death,2021-02-13,,point,27,267.0581628722793
2021-01-11,6 wk ahead inc death,2021-02-20,,point,27,259.0207959630925
2021-01-11,7 wk ahead inc death,2021-02-27,,point,27,251.2253211800932
2021-01-11,8 wk ahead inc death,2021-03-06,,point,27,243.664458551945
2021-01-11,1 wk ahead cum death,2021-01-16,,point,27,6032.78020629198
2021-01-11,2 wk ahead cum death,2021-01-23,,point,27,6325.478053079154
2021-01-11,3 wk ahead cum death,2021-01-30,,point,27,6609.366882523979
2021-01-11,4 wk ahead cum death,2021-02-06,,point,27,6884.71181029912
2021-01-11,5 wk ahead cum death,2021-02-13,,point,27,7151.769973171399
2021-01-11,6 wk ahead cum death,2021-02-20,,point,27,7410.7907691344935
2021-01-11,7 wk ahead cum death,2021-02-27,,point,27,7662.016090314585
2021-01-11,8 wk ahead cum death,2021-03-06,,point,27,7905.6805488665295
2021-01-11,1 wk ahead inc death,2021-01-16,,point,28,317.8630102250613
2021-01-11,2 wk ahead inc death,2021-01-23,,point,28,370.0199721642767
2021-01-11,3 wk ahead inc death,2021-01-30,,point,28,430.73517646331453
2021-01-11,4 wk ahead inc death,2021-02-06,,point,28,501.41291335623396
2021-01-11,5 wk ahead inc death,2021-02-13,,point,28,583.6878978510813
2021-01-11,6 wk ahead inc death,2021-02-20,,point,28,679.4630792760731
2021-01-11,7 wk ahead inc death,2021-02-27,,point,28,790.9536548539355
2021-01-11,8 wk ahead inc death,2021-03-06,,point,28,920.7383053003357
2021-01-11,1 wk ahead cum death,2021-01-16,,point,28,5463.863010225061
2021-01-11,2 wk ahead cum death,2021-01-23,,point,28,5833.882982389338
2021-01-11,3 wk ahead cum death,2021-01-30,,point,28,6264.618158852652
2021-01-11,4 wk ahead cum death,2021-02-06,,point,28,6766.031072208885
2021-01-11,5 wk ahead cum death,2021-02-13,,point,28,7349.718970059967
2021-01-11,6 wk ahead cum death,2021-02-20,,point,28,8029.182049336041
2021-01-11,7 wk ahead cum death,2021-02-27,,point,28,8820.135704189976
2021-01-11,8 wk ahead cum death,2021-03-06,,point,28,9740.874009490313
2021-01-11,1 wk ahead inc death,2021-01-16,,point,29,356.87807300140594
2021-01-11,2 wk ahead inc death,2021-01-23,,point,29,348.9836473352896
2021-01-11,3 wk ahead inc death,2021-01-30,,point,29,341.2638526182638
2021-01-11,4 wk ahead inc death,2021-02-06,,point,29,333.7148258754055
2021-01-11,5 wk ahead inc death,2021-02-13,,point,29,326.33278958385637
2021-01-11,6 wk ahead inc death,2021-02-20,,point,29,319.11404978255763
2021-01-11,7 wk ahead inc death,2021-02-27,,point,29,312.054994223793
2021-01-11,8 wk ahead inc death,2021-03-06,,point,29,305.1520905656285
2021-01-11,1 wk ahead cum death,2021-01-16,,point,29,6485.878073001406
2021-01-11,2 wk ahead cum death,2021-01-23,,point,29,6834.861720336696
2021-01-11,3 wk ahead cum death,2021-01-30,,point,29,7176.125572954958
2021-01-11,4 wk ahead cum death,2021-02-06,,point,29,7509.840398830365
2021-01-11,5 wk ahead cum death,2021-02-13,,point,29,7836.173188414221
2021-01-11,6 wk ahead cum death,2021-02-20,,point,29,8155.287238196778
2021-01-11,7 wk ahead cum death,2021-02-27,,point,29,8467.342232420571
2021-01-11,8 wk ahead cum death,2021-03-06,,point,29,8772.4943229862
2021-01-11,1 wk ahead inc death,2021-01-16,,point,30,49.095708553200254
2021-01-11,2 wk ahead inc death,2021-01-23,,point,30,45.71629824764511
2021-01-11,3 wk ahead inc death,2021-01-30,,point,30,42.56950326326246
2021-01-11,4 wk ahead inc death,2021-02-06,,point,30,39.6393119640709
2021-01-11,5 wk ahead inc death,2021-02-13,,point,30,36.91081484478929
2021-01-11,6 wk ahead inc death,2021-02-20,,point,30,34.37012866775301
2021-01-11,7 wk ahead inc death,2021-02-27,,point,30,32.00432582172219
2021-01-11,8 wk ahead inc death,2021-03-06,,point,30,29.801368543143052
2021-01-11,1 wk ahead cum death,2021-01-16,,point,30,1103.0957085532002
2021-01-11,2 wk ahead cum death,2021-01-23,,point,30,1148.8120068008454
2021-01-11,3 wk ahead cum death,2021-01-30,,point,30,1191.3815100641075
2021-01-11,4 wk ahead cum death,2021-02-06,,point,30,1231.0208220281786
2021-01-11,5 wk ahead cum death,2021-02-13,,point,30,1267.931636872968
2021-01-11,6 wk ahead cum death,2021-02-20,,point,30,1302.3017655407214
2021-01-11,7 wk ahead cum death,2021-02-27,,point,30,1334.3060913624429
2021-01-11,8 wk ahead cum death,2021-03-06,,point,30,1364.1074599055862
2021-01-11,1 wk ahead inc death,2021-01-16,,point,31,98.70087923458964
2021-01-11,2 wk ahead inc death,2021-01-23,,point,31,98.15231358314684
2021-01-11,3 wk ahead inc death,2021-01-30,,point,31,97.60679678269979
2021-01-11,4 wk ahead inc death,2021-02-06,,point,31,97.06431188816214
2021-01-11,5 wk ahead inc death,2021-02-13,,point,31,96.52484204862586
2021-01-11,6 wk ahead inc death,2021-02-20,,point,31,95.98837050683771
2021-01-11,7 wk ahead inc death,2021-02-27,,point,31,95.45488059867928
2021-01-11,8 wk ahead inc death,2021-03-06,,point,31,94.92435575264878
2021-01-11,1 wk ahead cum death,2021-01-16,,point,31,1835.7008792345896
2021-01-11,2 wk ahead cum death,2021-01-23,,point,31,1933.8531928177365
2021-01-11,3 wk ahead cum death,2021-01-30,,point,31,2031.4599896004363
2021-01-11,4 wk ahead cum death,2021-02-06,,point,31,2128.524301488598
2021-01-11,5 wk ahead cum death,2021-02-13,,point,31,2225.049143537224
2021-01-11,6 wk ahead cum death,2021-02-20,,point,31,2321.037514044062
2021-01-11,7 wk ahead cum death,2021-02-27,,point,31,2416.492394642741
2021-01-11,8 wk ahead cum death,2021-03-06,,point,31,2511.416750395389
2021-01-11,1 wk ahead inc death,2021-01-16,,point,32,221.33780080539344
2021-01-11,2 wk ahead inc death,2021-01-23,,point,32,215.4063365466265
2021-01-11,3 wk ahead inc death,2021-01-30,,point,32,209.633825110762
2021-01-11,4 wk ahead inc death,2021-02-06,,point,32,204.0160068413633
2021-01-11,5 wk ahead inc death,2021-02-13,,point,32,198.5487362333035
2021-01-11,6 wk ahead inc death,2021-02-20,,point,32,193.2279788737117
2021-01-11,7 wk ahead inc death,2021-02-27,,point,32,188.04980846489428
2021-01-11,8 wk ahead inc death,2021-03-06,,point,32,183.01040392703945
2021-01-11,1 wk ahead cum death,2021-01-16,,point,32,3671.3378008053933
2021-01-11,2 wk ahead cum death,2021-01-23,,point,32,3886.74413735202
2021-01-11,3 wk ahead cum death,2021-01-30,,point,32,4096.377962462782
2021-01-11,4 wk ahead cum death,2021-02-06,,point,32,4300.393969304145
2021-01-11,5 wk ahead cum death,2021-02-13,,point,32,4498.942705537449
2021-01-11,6 wk ahead cum death,2021-02-20,,point,32,4692.17068441116
2021-01-11,7 wk ahead cum death,2021-02-27,,point,32,4880.220492876056
2021-01-11,8 wk ahead cum death,2021-03-06,,point,32,5063.230896803094
2021-01-11,1 wk ahead inc death,2021-01-16,,point,33,116.68313806905053
2021-01-11,2 wk ahead inc death,2021-01-23,,point,33,156.02933670498328
2021-01-11,3 wk ahead inc death,2021-01-30,,point,33,208.6432908428476
2021-01-11,4 wk ahead inc death,2021-02-06,,point,33,278.9989609200382
2021-01-11,5 wk ahead inc death,2021-02-13,,point,33,373.07895154458237
2021-01-11,6 wk ahead inc death,2021-02-20,,point,33,498.8832346422127
2021-01-11,7 wk ahead inc death,2021-02-27,,point,33,667.1094168584727
2021-01-11,8 wk ahead inc death,2021-03-06,,point,33,892.062396886158
2021-01-11,1 wk ahead cum death,2021-01-16,,point,33,978.6831380690504
2021-01-11,2 wk ahead cum death,2021-01-23,,point,33,1134.7124747740338
2021-01-11,3 wk ahead cum death,2021-01-30,,point,33,1343.3557656168816
2021-01-11,4 wk ahead cum death,2021-02-06,,point,33,1622.3547265369195
2021-01-11,5 wk ahead cum death,2021-02-13,,point,33,1995.433678081502
2021-01-11,6 wk ahead cum death,2021-02-20,,point,33,2494.3169127237147
2021-01-11,7 wk ahead cum death,2021-02-27,,point,33,3161.4263295821875
2021-01-11,8 wk ahead cum death,2021-03-06,,point,33,4053.488726468345
2021-01-11,1 wk ahead inc death,2021-01-16,,point,34,650.4627003110503
2021-01-11,2 wk ahead inc death,2021-01-23,,point,34,720.0592499676826
2021-01-11,3 wk ahead inc death,2021-01-30,,point,34,797.1023138084352
2021-01-11,4 wk ahead inc death,2021-02-06,,point,34,882.3886349731334
2021-01-11,5 wk ahead inc death,2021-02-13,,point,34,976.800204492782
2021-01-11,6 wk ahead inc death,2021-02-20,,point,34,1081.3133824260926
2021-01-11,7 wk ahead inc death,2021-02-27,,point,34,1197.008994916113
2021-01-11,8 wk ahead inc death,2021-03-06,,point,34,1325.083511585978
2021-01-11,1 wk ahead cum death,2021-01-16,,point,34,20504.46270031105
2021-01-11,2 wk ahead cum death,2021-01-23,,point,34,21224.521950278733
2021-01-11,3 wk ahead cum death,2021-01-30,,point,34,22021.624264087168
2021-01-11,4 wk ahead cum death,2021-02-06,,point,34,22904.012899060297
2021-01-11,5 wk ahead cum death,2021-02-13,,point,34,23880.813103553082
2021-01-11,6 wk ahead cum death,2021-02-20,,point,34,24962.12648597917
2021-01-11,7 wk ahead cum death,2021-02-27,,point,34,26159.135480895293
2021-01-11,8 wk ahead cum death,2021-03-06,,point,34,27484.218992481263
2021-01-11,1 wk ahead inc death,2021-01-16,,point,35,174.91290331029074
2021-01-11,2 wk ahead inc death,2021-01-23,,point,35,159.1726952463438
2021-01-11,3 wk ahead inc death,2021-01-30,,point,35,144.84893013890562
2021-01-11,4 wk ahead inc death,2021-02-06,,point,35,131.8141439391596
2021-01-11,5 wk ahead inc death,2021-02-13,,point,35,119.95234293930555
2021-01-11,6 wk ahead inc death,2021-02-20,,point,35,109.15797156995508
2021-01-11,7 wk ahead inc death,2021-02-27,,point,35,99.33497308423719
2021-01-11,8 wk ahead inc death,2021-03-06,,point,35,90.395934769844
2021-01-11,1 wk ahead cum death,2021-01-16,,point,35,2906.9129033102918
2021-01-11,2 wk ahead cum death,2021-01-23,,point,35,3066.0855985566345
2021-01-11,3 wk ahead cum death,2021-01-30,,point,35,3210.934528695541
2021-01-11,4 wk ahead cum death,2021-02-06,,point,35,3342.7486726346997
2021-01-11,5 wk ahead cum death,2021-02-13,,point,35,3462.701015574005
2021-01-11,6 wk ahead cum death,2021-02-20,,point,35,3571.8589871439603
2021-01-11,7 wk ahead cum death,2021-02-27,,point,35,3671.1939602281977
2021-01-11,8 wk ahead cum death,2021-03-06,,point,35,3761.589894998042
2021-01-11,1 wk ahead inc death,2021-01-16,,point,36,1180.2609922330275
2021-01-11,2 wk ahead inc death,2021-01-23,,point,36,1260.6181431523585
2021-01-11,3 wk ahead inc death,2021-01-30,,point,36,1346.4463481405498
2021-01-11,4 wk ahead inc death,2021-02-06,,point,36,1438.1180996551086
2021-01-11,5 wk ahead inc death,2021-02-13,,point,36,1536.031251012562
2021-01-11,6 wk ahead inc death,2021-02-20,,point,36,1640.6107430627874
2021-01-11,7 wk ahead inc death,2021-02-27,,point,36,1752.3104484226544
2021-01-11,8 wk ahead inc death,2021-03-06,,point,36,1871.615141272841
2021-01-11,1 wk ahead cum death,2021-01-16,,point,36,40651.26099223303
2021-01-11,2 wk ahead cum death,2021-01-23,,point,36,41911.87913538539
2021-01-11,3 wk ahead cum death,2021-01-30,,point,36,43258.325483525936
2021-01-11,4 wk ahead cum death,2021-02-06,,point,36,44696.44358318103
2021-01-11,5 wk ahead cum death,2021-02-13,,point,36,46232.474834193614
2021-01-11,6 wk ahead cum death,2021-02-20,,point,36,47873.085577256395
2021-01-11,7 wk ahead cum death,2021-02-27,,point,36,49625.39602567905
2021-01-11,8 wk ahead cum death,2021-03-06,,point,36,51497.01116695189
2021-01-11,1 wk ahead inc death,2021-01-16,,point,37,356.63709573517326
2021-01-11,2 wk ahead inc death,2021-01-23,,point,37,371.5514792417299
2021-01-11,3 wk ahead inc death,2021-01-30,,point,37,387.08957474583434
2021-01-11,4 wk ahead inc death,2021-02-06,,point,37,403.27746556871176
2021-01-11,5 wk ahead inc death,2021-02-13,,point,37,420.1423258229302
2021-01-11,6 wk ahead inc death,2021-02-20,,point,37,437.71246602874
2021-01-11,7 wk ahead inc death,2021-02-27,,point,37,456.01738063807363
2021-01-11,8 wk ahead inc death,2021-03-06,,point,37,475.08779754597145
2021-01-11,1 wk ahead cum death,2021-01-16,,point,37,7781.637095735175
2021-01-11,2 wk ahead cum death,2021-01-23,,point,37,8153.188574976902
2021-01-11,3 wk ahead cum death,2021-01-30,,point,37,8540.278149722737
2021-01-11,4 wk ahead cum death,2021-02-06,,point,37,8943.555615291449
2021-01-11,5 wk ahead cum death,2021-02-13,,point,37,9363.69794111438
2021-01-11,6 wk ahead cum death,2021-02-20,,point,37,9801.41040714312
2021-01-11,7 wk ahead cum death,2021-02-27,,point,37,10257.427787781191
2021-01-11,8 wk ahead cum death,2021-03-06,,point,37,10732.515585327164
2021-01-11,1 wk ahead inc death,2021-01-16,,point,38,38.31573609942567
2021-01-11,2 wk ahead inc death,2021-01-23,,point,38,32.36104891091983
2021-01-11,3 wk ahead inc death,2021-01-30,,point,38,27.33178566366217
2021-01-11,4 wk ahead inc death,2021-02-06,,point,38,23.084125289656306
2021-01-11,5 wk ahead inc death,2021-02-13,,point,38,19.496598098126235
2021-01-11,6 wk ahead inc death,2021-02-20,,point,38,16.466612125441245
2021-01-11,7 wk ahead inc death,2021-02-27,,point,38,13.907519328502142
2021-01-11,8 wk ahead inc death,2021-03-06,,point,38,11.746137723972028
2021-01-11,1 wk ahead cum death,2021-01-16,,point,38,1390.3157360994253
2021-01-11,2 wk ahead cum death,2021-01-23,,point,38,1422.6767850103454
2021-01-11,3 wk ahead cum death,2021-01-30,,point,38,1450.0085706740076
2021-01-11,4 wk ahead cum death,2021-02-06,,point,38,1473.092695963664
2021-01-11,5 wk ahead cum death,2021-02-13,,point,38,1492.5892940617905
2021-01-11,6 wk ahead cum death,2021-02-20,,point,38,1509.0559061872314
2021-01-11,7 wk ahead cum death,2021-02-27,,point,38,1522.9634255157337
2021-01-11,8 wk ahead cum death,2021-03-06,,point,38,1534.7095632397054
2021-01-11,1 wk ahead inc death,2021-01-16,,point,69,4.6530671199725187e-07
2021-01-11,2 wk ahead inc death,2021-01-23,,point,69,3.219051804669311e-07
2021-01-11,3 wk ahead inc death,2021-01-30,,point,69,2.2269815272309953e-07
2021-01-11,4 wk ahead inc death,2021-02-06,,point,69,1.5406545229978272e-07
2021-01-11,5 wk ahead inc death,2021-02-13,,point,69,1.0658446557412584e-07
2021-01-11,6 wk ahead inc death,2021-02-20,,point,69,7.37365069984482e-08
2021-01-11,7 wk ahead inc death,2021-02-27,,point,69,5.1011865894762156e-08
2021-01-11,8 wk ahead inc death,2021-03-06,,point,69,3.529066629261353e-08
2021-01-11,1 wk ahead cum death,2021-01-16,,point,69,2.000000465306712
2021-01-11,2 wk ahead cum death,2021-01-23,,point,69,2.000000787211893
2021-01-11,3 wk ahead cum death,2021-01-30,,point,69,2.0000010099100454
2021-01-11,4 wk ahead cum death,2021-02-06,,point,69,2.0000011639754973
2021-01-11,5 wk ahead cum death,2021-02-13,,point,69,2.000001270559963
2021-01-11,6 wk ahead cum death,2021-02-20,,point,69,2.00000134429647
2021-01-11,7 wk ahead cum death,2021-02-27,,point,69,2.000001395308336
2021-01-11,8 wk ahead cum death,2021-03-06,,point,69,2.0000014305990024
2021-01-11,1 wk ahead inc death,2021-01-16,,point,39,611.1299349100861
2021-01-11,2 wk ahead inc death,2021-01-23,,point,39,652.0068357805668
2021-01-11,3 wk ahead inc death,2021-01-30,,point,39,695.6178868363459
2021-01-11,4 wk ahead inc death,2021-02-06,,point,39,742.1459683123842
2021-01-11,5 wk ahead inc death,2021-02-13,,point,39,791.7861928296077
2021-01-11,6 wk ahead inc death,2021-02-20,,point,39,844.746723587559
2021-01-11,7 wk ahead inc death,2021-02-27,,point,39,901.2496472838634
2021-01-11,8 wk ahead inc death,2021-03-06,,point,39,961.5319054209951
2021-01-11,1 wk ahead cum death,2021-01-16,,point,39,10210.129934910085
2021-01-11,2 wk ahead cum death,2021-01-23,,point,39,10862.136770690651
2021-01-11,3 wk ahead cum death,2021-01-30,,point,39,11557.754657526999
2021-01-11,4 wk ahead cum death,2021-02-06,,point,39,12299.900625839382
2021-01-11,5 wk ahead cum death,2021-02-13,,point,39,13091.686818668992
2021-01-11,6 wk ahead cum death,2021-02-20,,point,39,13936.433542256553
2021-01-11,7 wk ahead cum death,2021-02-27,,point,39,14837.683189540416
2021-01-11,8 wk ahead cum death,2021-03-06,,point,39,15799.215094961408
2021-01-11,1 wk ahead inc death,2021-01-16,,point,40,174.02280605688247
2021-01-11,2 wk ahead inc death,2021-01-23,,point,40,184.41132819234818
2021-01-11,3 wk ahead inc death,2021-01-30,,point,40,195.42000693029786
2021-01-11,4 wk ahead inc death,2021-02-06,,point,40,207.0858633413517
2021-01-11,5 wk ahead inc death,2021-02-13,,point,40,219.4481285180233
2021-01-11,6 wk ahead inc death,2021-02-20,,point,40,232.548375504908
2021-01-11,7 wk ahead inc death,2021-02-27,,point,40,246.43065910462002
2021-01-11,8 wk ahead inc death,2021-03-06,,point,40,261.14166402962366
2021-01-11,1 wk ahead cum death,2021-01-16,,point,40,2912.0228060568825
2021-01-11,2 wk ahead cum death,2021-01-23,,point,40,3096.4341342492307
2021-01-11,3 wk ahead cum death,2021-01-30,,point,40,3291.8541411795286
2021-01-11,4 wk ahead cum death,2021-02-06,,point,40,3498.940004520881
2021-01-11,5 wk ahead cum death,2021-02-13,,point,40,3718.388133038904
2021-01-11,6 wk ahead cum death,2021-02-20,,point,40,3950.936508543811
2021-01-11,7 wk ahead cum death,2021-02-27,,point,40,4197.367167648432
2021-01-11,8 wk ahead cum death,2021-03-06,,point,40,4458.508831678055
2021-01-11,1 wk ahead inc death,2021-01-16,,point,41,70.06070699184855
2021-01-11,2 wk ahead inc death,2021-01-23,,point,41,56.093857632186854
2021-01-11,3 wk ahead inc death,2021-01-30,,point,41,44.91134901659128
2021-01-11,4 wk ahead inc death,2021-02-06,,point,41,35.958112984775354
2021-01-11,5 wk ahead inc death,2021-02-13,,point,41,28.789736174440193
2021-01-11,6 wk ahead inc death,2021-02-20,,point,41,23.05040059651643
2021-01-11,7 wk ahead inc death,2021-02-27,,point,41,18.455221834634145
2021-01-11,8 wk ahead inc death,2021-03-06,,point,41,14.776108186901975
2021-01-11,1 wk ahead cum death,2021-01-16,,point,41,1673.0607069918485
2021-01-11,2 wk ahead cum death,2021-01-23,,point,41,1729.1545646240356
2021-01-11,3 wk ahead cum death,2021-01-30,,point,41,1774.0659136406266
2021-01-11,4 wk ahead cum death,2021-02-06,,point,41,1810.024026625402
2021-01-11,5 wk ahead cum death,2021-02-13,,point,41,1838.8137627998426
2021-01-11,6 wk ahead cum death,2021-02-20,,point,41,1861.8641633963587
2021-01-11,7 wk ahead cum death,2021-02-27,,point,41,1880.3193852309928
2021-01-11,8 wk ahead cum death,2021-03-06,,point,41,1895.0954934178949
2021-01-11,1 wk ahead inc death,2021-01-16,,point,42,1386.073538041698
2021-01-11,2 wk ahead inc death,2021-01-23,,point,42,1449.2536477334086
2021-01-11,3 wk ahead inc death,2021-01-30,,point,42,1515.3136380022324
2021-01-11,4 wk ahead inc death,2021-02-06,,point,42,1584.384779784209
2021-01-11,5 wk ahead inc death,2021-02-13,,point,42,1656.604327617199
2021-01-11,6 wk ahead inc death,2021-02-20,,point,42,1732.1157923858664
2021-01-11,7 wk ahead inc death,2021-02-27,,point,42,1811.069226498962
2021-01-11,8 wk ahead inc death,2021-03-06,,point,42,1893.6215220655802
2021-01-11,1 wk ahead cum death,2021-01-16,,point,42,19012.0735380417
2021-01-11,2 wk ahead cum death,2021-01-23,,point,42,20461.327185775106
2021-01-11,3 wk ahead cum death,2021-01-30,,point,42,21976.640823777343
2021-01-11,4 wk ahead cum death,2021-02-06,,point,42,23561.025603561542
2021-01-11,5 wk ahead cum death,2021-02-13,,point,42,25217.629931178744
2021-01-11,6 wk ahead cum death,2021-02-20,,point,42,26949.745723564614
2021-01-11,7 wk ahead cum death,2021-02-27,,point,42,28760.814950063574
2021-01-11,8 wk ahead cum death,2021-03-06,,point,42,30654.43647212916
2021-01-11,1 wk ahead inc death,2021-01-16,,point,72,90.0242970557443
2021-01-11,2 wk ahead inc death,2021-01-23,,point,72,93.2948437564572
2021-01-11,3 wk ahead inc death,2021-01-30,,point,72,96.68420811052978
2021-01-11,4 wk ahead inc death,2021-02-06,,point,72,100.19670671577977
2021-01-11,5 wk ahead inc death,2021-02-13,,point,72,103.8368129902966
2021-01-11,6 wk ahead inc death,2021-02-20,,point,72,107.60916286965909
2021-01-11,7 wk ahead inc death,2021-02-27,,point,72,111.51856071113195
2021-01-11,8 wk ahead inc death,2021-03-06,,point,72,115.56998541235636
2021-01-11,1 wk ahead cum death,2021-01-16,,point,72,1706.0242970557442
2021-01-11,2 wk ahead cum death,2021-01-23,,point,72,1799.3191408122016
2021-01-11,3 wk ahead cum death,2021-01-30,,point,72,1896.0033489227312
2021-01-11,4 wk ahead cum death,2021-02-06,,point,72,1996.200055638511
2021-01-11,5 wk ahead cum death,2021-02-13,,point,72,2100.0368686288075
2021-01-11,6 wk ahead cum death,2021-02-20,,point,72,2207.646031498467
2021-01-11,7 wk ahead cum death,2021-02-27,,point,72,2319.1645922095986
2021-01-11,8 wk ahead cum death,2021-03-06,,point,72,2434.734577621955
2021-01-11,1 wk ahead inc death,2021-01-16,,point,44,117.06253620509848
2021-01-11,2 wk ahead inc death,2021-01-23,,point,44,133.78002208449738
2021-01-11,3 wk ahead inc death,2021-01-30,,point,44,152.88490143056654
2021-01-11,4 wk ahead inc death,2021-02-06,,point,44,174.71811352124618
2021-01-11,5 wk ahead inc death,2021-02-13,,point,44,199.66928654682675
2021-01-11,6 wk ahead inc death,2021-02-20,,point,44,228.18369078413085
2021-01-11,7 wk ahead inc death,2021-02-27,,point,44,260.77018474074043
2021-01-11,8 wk ahead inc death,2021-03-06,,point,44,298.01029607348727
2021-01-11,1 wk ahead cum death,2021-01-16,,point,44,2033.0625362050985
2021-01-11,2 wk ahead cum death,2021-01-23,,point,44,2166.842558289596
2021-01-11,3 wk ahead cum death,2021-01-30,,point,44,2319.727459720162
2021-01-11,4 wk ahead cum death,2021-02-06,,point,44,2494.4455732414085
2021-01-11,5 wk ahead cum death,2021-02-13,,point,44,2694.1148597882348
2021-01-11,6 wk ahead cum death,2021-02-20,,point,44,2922.2985505723664
2021-01-11,7 wk ahead cum death,2021-02-27,,point,44,3183.0687353131066
2021-01-11,8 wk ahead cum death,2021-03-06,,point,44,3481.0790313865937
2021-01-11,1 wk ahead inc death,2021-01-16,,point,45,361.5587609834848
2021-01-11,2 wk ahead inc death,2021-01-23,,point,45,424.4344322904741
2021-01-11,3 wk ahead inc death,2021-01-30,,point,45,498.24428766079683
2021-01-11,4 wk ahead inc death,2021-02-06,,point,45,584.8897999319709
2021-01-11,5 wk ahead inc death,2021-02-13,,point,45,686.603111237994
2021-01-11,6 wk ahead inc death,2021-02-20,,point,45,806.0045369512761
2021-01-11,7 wk ahead inc death,2021-02-27,,point,45,946.1700696559444
2021-01-11,8 wk ahead inc death,2021-03-06,,point,45,1110.7106221746415
2021-01-11,1 wk ahead cum death,2021-01-16,,point,45,6119.558760983485
2021-01-11,2 wk ahead cum death,2021-01-23,,point,45,6543.993193273959
2021-01-11,3 wk ahead cum death,2021-01-30,,point,45,7042.237480934756
2021-01-11,4 wk ahead cum death,2021-02-06,,point,45,7627.127280866726
2021-01-11,5 wk ahead cum death,2021-02-13,,point,45,8313.73039210472
2021-01-11,6 wk ahead cum death,2021-02-20,,point,45,9119.734929055998
2021-01-11,7 wk ahead cum death,2021-02-27,,point,45,10065.904998711942
2021-01-11,8 wk ahead cum death,2021-03-06,,point,45,11176.615620886585
2021-01-11,1 wk ahead inc death,2021-01-16,,point,46,55.7670169355408
2021-01-11,2 wk ahead inc death,2021-01-23,,point,46,46.18404917452153
2021-01-11,3 wk ahead inc death,2021-01-30,,point,46,38.24781233358861
2021-01-11,4 wk ahead inc death,2021-02-06,,point,46,31.675333247143094
2021-01-11,5 wk ahead inc death,2021-02-13,,point,46,26.23226467351344
2021-01-11,6 wk ahead inc death,2021-02-20,,point,46,21.72452944795226
2021-01-11,7 wk ahead inc death,2021-02-27,,point,46,17.991400498923575
2021-01-11,8 wk ahead inc death,2021-03-06,,point,46,14.899769989870975
2021-01-11,1 wk ahead cum death,2021-01-16,,point,46,1625.7670169355408
2021-01-11,2 wk ahead cum death,2021-01-23,,point,46,1671.9510661100626
2021-01-11,3 wk ahead cum death,2021-01-30,,point,46,1710.1988784436512
2021-01-11,4 wk ahead cum death,2021-02-06,,point,46,1741.874211690794
2021-01-11,5 wk ahead cum death,2021-02-13,,point,46,1768.1064763643076
2021-01-11,6 wk ahead cum death,2021-02-20,,point,46,1789.8310058122595
2021-01-11,7 wk ahead cum death,2021-02-27,,point,46,1807.8224063111834
2021-01-11,8 wk ahead cum death,2021-03-06,,point,46,1822.7221763010543
2021-01-11,1 wk ahead inc death,2021-01-16,,point,47,544.0643551816163
2021-01-11,2 wk ahead inc death,2021-01-23,,point,47,581.7970707390714
2021-01-11,3 wk ahead inc death,2021-01-30,,point,47,622.1466785993941
2021-01-11,4 wk ahead inc death,2021-02-06,,point,47,665.2946691542428
2021-01-11,5 wk ahead inc death,2021-02-13,,point,47,711.4351197719049
2021-01-11,6 wk ahead inc death,2021-02-20,,point,47,760.7755677469911
2021-01-11,7 wk ahead inc death,2021-02-27,,point,47,813.5379437921475
2021-01-11,8 wk ahead inc death,2021-03-06,,point,47,869.9595702706157
2021-01-11,1 wk ahead cum death,2021-01-16,,point,47,8248.064355181616
2021-01-11,2 wk ahead cum death,2021-01-23,,point,47,8829.861425920688
2021-01-11,3 wk ahead cum death,2021-01-30,,point,47,9452.008104520082
2021-01-11,4 wk ahead cum death,2021-02-06,,point,47,10117.302773674324
2021-01-11,5 wk ahead cum death,2021-02-13,,point,47,10828.737893446229
